transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,transaction_location,device_type,previous_transactions_count,new_beneficiary,device_changed,iban_valid,weekend,night_transaction,is_fraud
T317,C7351,75260.53,deposit,10:50,Hamburg,desktop,44,0,1,1,0,0,0
T318,C6336,55265.72,deposit,10:53,Hamburg,mobile,27,1,0,0,0,0,1
T319,C5787,105322.67,deposit,00:07,Outside EU,ATM,20,1,0,0,1,1,1
T320,C3007,151949.46,withdrawal,01:08,Munich,ATM,30,1,0,0,1,1,1
T321,C8455,87695.67,withdrawal,15:34,Munich,desktop,74,0,0,0,0,0,0
T322,C4497,153656.02,withdrawal,19:59,Frankfurt,desktop,24,0,0,0,0,0,1
T323,C1367,120114.56,withdrawal,22:09,Hamburg,desktop,83,1,0,0,0,0,1
T324,C7819,177447.31,withdrawal,23:18,Berlin,desktop,85,0,1,1,1,1,1
T325,C2957,123918.74,transfer,14:26,Cologne,mobile,35,0,1,0,0,0,0
T326,C6089,69663.36,withdrawal,23:40,Frankfurt,desktop,78,0,1,1,0,1,0
T327,C9310,57605.55,payment,06:38,Frankfurt,ATM,47,1,0,1,1,0,0
T328,C8896,21290.48,payment,00:16,Munich,desktop,90,0,1,1,0,1,0
T329,C3716,185930.18,transfer,13:03,Hamburg,desktop,15,1,0,1,0,0,0
T330,C8983,130183.37,transfer,06:45,Berlin,desktop,3,1,0,1,1,0,0
T331,C8502,42127.51,withdrawal,11:39,Outside EU,ATM,24,1,1,1,1,0,0
T332,C8258,79662.65,withdrawal,18:53,Hamburg,desktop,42,1,1,1,1,0,0
T333,C5356,108245.03,payment,00:02,Hamburg,ATM,54,1,1,0,1,1,1
T334,C1326,33663.23,payment,20:15,Outside EU,mobile,10,0,1,1,1,0,0
T335,C8486,150638.94,payment,09:32,Outside EU,ATM,87,0,1,1,1,0,0
T336,C6482,177864.09,payment,23:02,Berlin,ATM,9,1,1,0,1,1,1
T337,C2339,35959.21,payment,17:18,Outside EU,ATM,93,1,1,1,1,0,0
T338,C8779,31429.98,withdrawal,11:23,Berlin,mobile,8,1,0,1,1,0,0
T339,C5044,116582.23,transfer,11:37,Munich,ATM,91,1,0,0,1,0,1
T340,C5069,155694.68,payment,11:28,Outside EU,ATM,95,1,1,1,1,0,0
T341,C7877,138751.78,deposit,22:40,Outside EU,mobile,1,0,0,1,1,0,0
T342,C5287,78720.98,payment,16:20,Frankfurt,mobile,44,0,0,0,0,0,0
T343,C4979,167272.95,deposit,06:08,Munich,mobile,87,0,1,1,1,0,0
T344,C2895,167160.57,payment,08:51,Munich,desktop,1,0,1,0,0,0,0
T345,C6766,135118.46,transfer,09:45,Berlin,mobile,19,0,1,0,0,0,0
T346,C9951,178100.54,transfer,18:43,Berlin,desktop,31,1,1,1,1,0,0
T347,C9357,66453.96,transfer,04:05,Berlin,desktop,75,1,1,1,1,1,0
T348,C9535,48066.98,transfer,21:28,Cologne,desktop,72,1,1,0,0,0,1
T349,C7344,32566.06,payment,17:46,Munich,desktop,8,0,0,1,0,0,0
T350,C5982,8214.56,deposit,07:53,Frankfurt,ATM,60,0,0,1,0,0,0
T351,C8133,11569.72,transfer,07:22,Cologne,ATM,53,1,1,1,0,0,0
T352,C9198,97920.6,transfer,22:05,Outside EU,desktop,90,1,1,0,0,0,1
T353,C9050,94605.14,transfer,05:12,Outside EU,desktop,26,0,1,0,0,1,1
T354,C3286,70808.91,withdrawal,03:16,Outside EU,desktop,75,0,1,0,1,1,1
T355,C9212,131102.57,withdrawal,18:07,Cologne,desktop,68,0,1,1,1,0,0
T356,C3591,161978.82,transfer,01:33,Frankfurt,ATM,52,0,1,1,0,1,0
T357,C1966,169819.9,payment,18:45,Munich,mobile,24,0,0,0,0,0,0
T358,C8416,128322.0,deposit,08:20,Frankfurt,desktop,83,1,0,0,0,0,1
T359,C3903,143279.8,payment,06:33,Cologne,mobile,89,0,0,0,0,0,0
T360,C4311,152796.22,deposit,10:31,Outside EU,desktop,18,1,0,1,0,0,0
T361,C9328,48205.29,payment,05:24,Hamburg,desktop,34,1,0,1,0,1,0
T362,C9380,183540.08,deposit,16:44,Munich,desktop,91,0,0,1,1,0,0
T363,C5604,163168.82,withdrawal,07:19,Frankfurt,mobile,31,1,1,0,1,0,1
T364,C6310,188856.73,deposit,22:23,Frankfurt,desktop,63,1,0,1,1,0,0
T365,C2872,137194.29,deposit,18:02,Munich,ATM,39,1,1,1,0,0,0
T366,C6746,186778.58,withdrawal,15:00,Cologne,desktop,55,0,1,0,1,0,0
T367,C4248,75475.43,payment,11:27,Hamburg,desktop,21,1,1,0,1,0,1
T368,C2253,41258.3,deposit,06:50,Berlin,desktop,76,0,1,0,0,0,0
T369,C2029,180805.42,payment,16:26,Frankfurt,mobile,33,1,0,0,1,0,1
T370,C1545,32234.31,withdrawal,07:52,Outside EU,desktop,8,0,0,1,0,0,0
T371,C5392,51758.25,payment,18:29,Frankfurt,mobile,51,1,1,0,0,0,1
T372,C1115,186307.7,withdrawal,08:31,Munich,mobile,81,0,0,1,1,0,0
T373,C4392,120615.11,transfer,08:45,Munich,ATM,80,0,1,0,0,0,0
T374,C3002,25063.14,deposit,06:59,Berlin,mobile,22,0,0,0,0,0,0
T375,C8533,187458.08,transfer,14:25,Munich,mobile,91,0,0,0,0,0,0
T376,C4348,15223.46,transfer,00:52,Frankfurt,desktop,82,1,0,1,1,1,0
T377,C6015,70536.53,withdrawal,00:28,Munich,mobile,77,0,0,0,0,1,0
T378,C4104,161279.98,withdrawal,12:44,Outside EU,ATM,9,0,1,0,1,0,0
T379,C9728,190791.49,deposit,12:42,Hamburg,ATM,18,0,1,1,1,0,0
T380,C6725,176232.51,deposit,00:44,Munich,desktop,26,0,1,0,1,1,0
T381,C9737,23109.71,withdrawal,20:34,Munich,mobile,13,0,0,1,1,0,0
T382,C3407,89963.18,withdrawal,10:50,Hamburg,mobile,57,0,1,1,1,0,1
T383,C9633,88034.98,transfer,20:24,Hamburg,ATM,42,0,0,0,0,0,0
T384,C5187,154415.02,payment,08:10,Hamburg,ATM,40,1,1,1,0,0,0
T385,C5506,155825.29,transfer,04:01,Cologne,desktop,98,0,0,1,1,1,0
T386,C3343,129337.13,transfer,16:35,Berlin,desktop,98,1,0,1,1,0,0
T387,C8573,104395.46,deposit,00:20,Hamburg,ATM,39,0,1,1,1,1,0
T388,C7108,84423.73,payment,10:18,Munich,mobile,87,1,1,0,0,0,1
T389,C5097,134388.12,withdrawal,22:12,Outside EU,desktop,32,1,1,1,0,0,0
T390,C7160,17067.82,deposit,11:23,Frankfurt,desktop,87,0,1,0,1,0,0
T391,C4221,42201.88,deposit,05:50,Cologne,mobile,53,0,0,0,0,1,0
T392,C1055,48648.67,withdrawal,07:47,Hamburg,mobile,6,0,1,0,1,0,0
T393,C3364,68464.53,transfer,09:05,Munich,mobile,4,1,1,1,0,0,0
T394,C5995,192457.21,withdrawal,05:24,Munich,desktop,63,0,0,1,1,1,0
T395,C1656,72662.11,transfer,06:25,Frankfurt,desktop,62,0,0,0,1,0,0
T396,C7940,190677.63,transfer,15:17,Hamburg,mobile,71,0,1,0,0,0,0
T397,C6604,53336.24,withdrawal,23:44,Hamburg,desktop,85,1,0,1,1,1,0
T398,C8521,72627.12,withdrawal,07:21,Cologne,mobile,49,1,0,0,0,0,1
T399,C2239,37192.96,deposit,12:34,Munich,desktop,95,1,0,0,1,0,1
T400,C8481,128937.4,transfer,08:21,Berlin,ATM,68,1,0,0,0,0,1
T401,C6414,156778.3,transfer,14:40,Hamburg,ATM,33,1,0,0,0,0,1
T402,C6388,89573.45,payment,22:59,Munich,desktop,8,0,1,0,0,0,0
T403,C7513,38125.22,withdrawal,12:00,Cologne,ATM,84,0,1,0,0,0,0
T404,C4750,52671.98,withdrawal,19:54,Cologne,mobile,13,0,1,1,1,0,0
T405,C7909,126576.36,payment,12:11,Outside EU,desktop,31,1,1,1,1,0,0
T406,C1312,103787.8,deposit,10:45,Frankfurt,ATM,95,0,0,0,0,0,0
T407,C2487,148446.06,payment,10:37,Munich,ATM,28,1,1,1,1,0,0
T408,C5308,61360.73,withdrawal,17:09,Munich,desktop,79,0,0,1,0,0,0
T409,C7332,7453.93,withdrawal,20:03,Outside EU,ATM,34,1,1,0,0,0,1
T410,C3974,49735.81,payment,18:46,Cologne,ATM,58,1,0,1,1,0,0
T411,C2503,41354.7,transfer,12:44,Hamburg,ATM,7,0,0,1,0,0,0
T412,C9524,67402.68,payment,10:41,Frankfurt,ATM,58,0,0,0,1,0,0
T413,C7422,30405.59,deposit,14:26,Munich,mobile,88,0,0,1,0,0,0
T414,C9736,197966.18,transfer,07:47,Outside EU,ATM,45,0,1,0,1,0,0
T415,C3481,162057.12,payment,05:02,Cologne,mobile,38,1,0,1,1,1,0
T416,C9207,13859.72,deposit,05:58,Hamburg,mobile,40,0,0,1,1,1,0
T417,C3047,58362.47,transfer,14:43,Hamburg,desktop,57,1,1,0,0,0,1
T418,C8108,118937.63,deposit,20:25,Berlin,ATM,58,1,1,1,0,0,0
T419,C3497,90946.95,withdrawal,13:21,Hamburg,ATM,4,0,1,0,0,0,0
T420,C5676,132521.8,transfer,01:53,Outside EU,ATM,85,1,1,1,1,1,1
T421,C3135,197741.7,payment,05:01,Cologne,mobile,51,0,0,1,0,1,0
T422,C3815,31509.32,deposit,15:46,Cologne,mobile,68,1,1,1,0,0,0
T423,C1701,84722.11,transfer,06:51,Munich,desktop,35,1,0,1,1,0,0
T424,C3079,198910.19,transfer,06:18,Outside EU,mobile,71,0,1,1,1,0,0
T425,C3268,138087.15,deposit,23:06,Munich,mobile,13,1,0,0,0,1,1
T426,C2041,126907.51,deposit,14:10,Frankfurt,mobile,1,0,0,0,0,0,0
T427,C1341,169584.12,withdrawal,16:03,Cologne,mobile,65,1,0,0,1,0,1
T428,C7809,35444.1,deposit,09:23,Frankfurt,desktop,29,0,1,1,1,0,0
T429,C8887,127928.25,payment,00:17,Frankfurt,desktop,77,0,1,1,0,1,0
T430,C2570,67615.35,transfer,02:49,Munich,mobile,81,1,0,0,0,1,1
T431,C9736,53389.73,withdrawal,03:42,Frankfurt,desktop,41,0,1,0,1,1,0
T432,C8262,101919.4,deposit,19:01,Frankfurt,ATM,69,1,1,0,1,0,1
T433,C8439,198367.04,transfer,20:05,Munich,ATM,85,1,1,0,0,0,1
T434,C2778,50246.85,transfer,20:28,Frankfurt,mobile,36,1,1,1,0,0,0
T435,C7696,196839.28,withdrawal,07:58,Berlin,ATM,2,1,1,1,1,0,0
T436,C7969,59354.51,payment,03:05,Cologne,ATM,77,0,0,0,0,1,0
T437,C7035,121522.9,deposit,03:47,Outside EU,mobile,30,0,0,1,1,1,1
T438,C6559,181883.15,payment,04:39,Frankfurt,ATM,82,1,1,1,0,1,0
T439,C3189,58866.32,deposit,07:37,Berlin,ATM,64,0,1,1,0,0,0
T440,C4091,100556.26,transfer,11:57,Outside EU,mobile,15,1,1,0,1,0,1
T441,C8176,118834.74,transfer,16:35,Outside EU,desktop,23,1,1,0,0,0,1
T442,C8271,22364.37,withdrawal,23:37,Outside EU,desktop,73,1,1,0,1,1,1
T443,C3610,114210.08,deposit,20:53,Munich,ATM,80,1,0,0,1,0,1
T444,C2321,101765.87,deposit,06:36,Berlin,mobile,39,1,1,0,1,0,1
T445,C9481,84142.95,transfer,10:29,Outside EU,ATM,0,0,0,0,0,0,1
T446,C1231,63065.23,deposit,11:52,Berlin,desktop,60,1,1,0,0,0,1
T447,C7613,136630.3,payment,23:01,Outside EU,ATM,65,1,0,0,0,1,1
T448,C2050,156548.62,deposit,05:49,Outside EU,desktop,65,0,1,1,0,1,1
T449,C2985,81568.46,withdrawal,20:41,Hamburg,ATM,83,0,1,1,0,0,0
T450,C8406,153957.98,deposit,00:03,Munich,ATM,81,1,0,1,1,1,0
T451,C7305,9940.29,transfer,19:02,Frankfurt,desktop,47,0,1,0,1,0,0
T452,C4031,116693.7,withdrawal,09:37,Frankfurt,ATM,21,1,1,0,1,0,1
T453,C6323,9404.21,transfer,22:06,Hamburg,desktop,32,1,1,1,1,0,0
T454,C9362,102601.41,payment,14:59,Cologne,mobile,59,0,0,0,1,0,1
T455,C2409,148450.84,transfer,12:53,Outside EU,mobile,20,1,0,0,0,0,1
T456,C5251,46816.64,deposit,07:02,Cologne,desktop,59,0,0,1,1,0,0
T457,C3925,120409.62,withdrawal,03:39,Frankfurt,mobile,58,1,1,1,0,1,0
T458,C4557,145222.82,deposit,06:37,Frankfurt,desktop,65,0,0,1,0,0,0
T459,C7287,20271.43,deposit,23:47,Munich,ATM,24,0,1,1,0,1,0
T460,C3561,149376.27,withdrawal,07:28,Berlin,mobile,64,0,0,1,1,0,0
T461,C6148,154026.0,transfer,08:53,Cologne,desktop,43,1,1,0,0,0,1
T462,C6323,29555.39,deposit,18:48,Hamburg,mobile,51,1,0,1,0,0,0
T463,C4035,159582.74,transfer,01:59,Frankfurt,ATM,71,1,1,1,0,1,0
T464,C4332,78846.47,payment,14:28,Munich,desktop,58,1,0,1,1,0,0
T465,C5591,82742.89,deposit,00:10,Hamburg,desktop,90,0,1,1,0,1,0
T466,C2250,104878.46,withdrawal,00:54,Frankfurt,desktop,82,0,0,0,1,1,0
T467,C2373,108623.53,deposit,08:02,Outside EU,ATM,60,0,0,1,1,0,0
T468,C2992,186577.37,withdrawal,11:54,Hamburg,desktop,54,0,0,1,0,0,0
T469,C9105,63323.85,payment,06:37,Cologne,ATM,47,0,1,0,1,0,0
T470,C4752,83462.73,payment,03:06,Cologne,mobile,38,0,0,0,1,1,0
T471,C5984,157811.77,payment,22:46,Hamburg,desktop,8,0,0,1,0,0,0
T472,C3473,141759.44,withdrawal,22:28,Cologne,desktop,53,0,0,0,1,0,0
T473,C3054,56529.12,payment,09:08,Hamburg,mobile,93,1,0,0,1,0,1
T474,C2211,121414.15,payment,23:55,Munich,ATM,48,0,1,0,0,1,0
T475,C1965,64179.3,deposit,04:17,Munich,desktop,76,1,1,0,1,1,1
T476,C1846,117280.56,transfer,17:39,Hamburg,ATM,88,0,1,1,0,0,0
T477,C4808,109939.08,withdrawal,08:22,Outside EU,mobile,91,0,0,0,0,0,0
T478,C1364,9040.02,deposit,03:33,Munich,ATM,96,0,1,0,1,1,0
T479,C8835,186313.2,deposit,03:06,Hamburg,desktop,6,1,1,0,1,1,1
T480,C6840,187900.64,transfer,18:14,Outside EU,ATM,51,1,0,1,1,0,0
T481,C4036,2981.64,payment,09:20,Munich,ATM,82,1,1,1,0,0,0
T482,C1686,36452.7,deposit,02:27,Outside EU,ATM,48,1,1,0,1,1,1
T483,C5181,102135.19,payment,15:53,Munich,desktop,33,0,1,1,1,0,0
T484,C3356,119556.18,transfer,17:34,Hamburg,ATM,22,1,1,1,0,0,1
T485,C9165,8985.58,withdrawal,11:27,Outside EU,desktop,42,1,0,0,0,0,1
T486,C3172,143962.55,payment,15:39,Munich,ATM,82,0,1,1,1,0,0
T487,C5342,62413.25,payment,13:55,Outside EU,ATM,77,0,1,0,0,0,0
T488,C3174,176964.7,payment,21:44,Cologne,ATM,71,0,1,0,0,0,0
T489,C8404,31777.52,deposit,11:38,Hamburg,desktop,4,1,1,1,1,0,0
T490,C4116,112717.47,payment,04:58,Cologne,desktop,94,0,0,0,1,1,0
T491,C5445,135342.98,transfer,10:03,Berlin,mobile,73,0,1,1,0,0,0
T492,C9051,56751.63,transfer,01:05,Hamburg,mobile,95,1,0,0,0,1,1
T493,C5175,25430.71,withdrawal,13:10,Frankfurt,ATM,10,1,0,0,1,0,1
T494,C2942,184492.18,withdrawal,15:03,Frankfurt,desktop,100,1,1,1,1,0,0
T495,C4215,90676.49,deposit,05:29,Munich,ATM,67,1,0,1,0,1,1
T496,C2965,69384.65,withdrawal,02:42,Frankfurt,desktop,89,1,0,0,0,1,1
T497,C4754,38972.11,deposit,05:24,Munich,desktop,10,1,1,0,0,1,1
T498,C3474,162619.81,payment,04:49,Munich,mobile,66,1,0,1,1,1,0
T499,C5184,189810.01,transfer,06:35,Hamburg,ATM,76,1,1,0,1,0,1
T500,C3255,60867.34,deposit,02:05,Cologne,desktop,77,1,0,0,0,1,1
T501,C7933,107925.24,withdrawal,00:36,Hamburg,desktop,80,1,0,1,1,1,0
T502,C7517,81603.42,transfer,23:10,Munich,mobile,35,1,0,0,0,1,1
T503,C8909,154268.38,transfer,05:07,Outside EU,ATM,27,0,1,0,1,1,1
T504,C8878,132836.51,deposit,01:50,Hamburg,mobile,58,1,0,0,1,1,1
T505,C1993,123006.36,transfer,01:09,Frankfurt,ATM,78,1,1,1,0,1,0
T506,C4826,190056.53,payment,03:55,Cologne,mobile,26,0,0,0,1,1,1
T507,C3630,60092.39,deposit,21:39,Munich,ATM,26,1,1,1,0,0,0
T508,C6138,141830.35,deposit,06:35,Munich,ATM,82,1,1,0,1,0,1
T509,C9940,53479.63,withdrawal,16:29,Outside EU,ATM,23,1,1,1,1,0,0
T510,C1651,158196.71,withdrawal,18:17,Berlin,ATM,40,0,1,0,1,0,0
T511,C2731,196688.57,payment,17:49,Frankfurt,ATM,20,0,1,0,0,0,0
T512,C2243,120870.64,deposit,04:32,Munich,desktop,40,0,0,1,1,1,0
T513,C4282,49799.5,payment,05:19,Outside EU,mobile,30,0,0,1,0,1,1
T514,C9733,150544.7,payment,22:54,Frankfurt,mobile,57,1,0,0,1,0,1
T515,C1159,119460.08,payment,23:29,Outside EU,ATM,44,1,0,0,1,1,1
T516,C6296,116324.6,deposit,17:09,Munich,mobile,71,1,1,0,0,0,1
T517,C4386,65173.26,deposit,20:01,Outside EU,mobile,94,1,0,0,0,0,1
T518,C7555,65569.39,withdrawal,17:38,Hamburg,ATM,79,1,1,1,0,0,0
T519,C1914,129145.88,withdrawal,20:08,Hamburg,mobile,53,0,0,1,0,0,0
T520,C7553,192400.92,deposit,12:35,Munich,ATM,33,1,0,0,0,0,1
T521,C8677,117710.83,transfer,10:53,Outside EU,desktop,94,1,1,1,1,0,0
T522,C9461,130595.12,withdrawal,00:12,Frankfurt,desktop,94,1,1,0,1,1,1
T523,C8966,31031.8,deposit,21:55,Hamburg,ATM,64,0,1,0,0,0,0
T524,C3777,154211.58,payment,10:55,Hamburg,ATM,77,0,0,0,0,0,0
T525,C6735,5991.51,deposit,16:25,Cologne,ATM,63,1,0,1,1,0,0
T526,C6308,56008.58,deposit,22:47,Cologne,mobile,99,1,0,1,0,0,0
T527,C6745,183284.34,payment,12:40,Outside EU,ATM,55,1,0,1,1,0,0
T528,C5820,167022.44,withdrawal,21:23,Berlin,ATM,86,1,1,0,1,0,1
T529,C2282,155934.62,withdrawal,20:38,Berlin,mobile,44,0,0,1,0,0,0
T530,C9890,162431.18,transfer,08:52,Berlin,mobile,60,1,1,1,1,0,0
T531,C6389,154233.64,payment,03:54,Frankfurt,mobile,15,0,1,1,1,1,0
T532,C6539,90853.96,withdrawal,15:36,Frankfurt,ATM,51,1,0,0,0,0,1
T533,C9847,78232.48,transfer,15:59,Frankfurt,ATM,62,0,0,0,0,0,0
T534,C9469,127802.05,transfer,04:46,Berlin,ATM,100,1,1,1,1,1,0
T535,C9596,128229.74,payment,19:26,Cologne,desktop,67,0,1,0,1,0,0
T536,C2191,95110.41,payment,14:38,Cologne,mobile,20,1,0,0,1,0,1
T537,C8871,169654.94,transfer,09:38,Berlin,desktop,70,1,0,0,1,0,1
T538,C9742,162456.55,deposit,01:47,Berlin,mobile,2,0,0,1,0,1,0
T539,C6004,172579.18,deposit,15:27,Frankfurt,desktop,13,0,1,0,1,0,0
T540,C4772,3395.84,deposit,09:58,Hamburg,ATM,81,1,1,1,1,0,0
T541,C9337,26621.9,deposit,03:23,Hamburg,mobile,15,1,0,1,1,1,0
T542,C5726,186847.11,payment,16:40,Hamburg,desktop,73,1,0,0,1,0,1
T543,C8901,168910.7,transfer,09:33,Frankfurt,ATM,94,0,1,1,0,0,0
T544,C5471,31401.18,withdrawal,07:15,Frankfurt,desktop,0,1,0,0,0,0,1
T545,C1880,98346.84,payment,12:38,Frankfurt,ATM,1,0,0,1,1,0,0
T546,C6895,149577.64,transfer,20:21,Cologne,desktop,60,0,0,1,0,0,0
T547,C1476,81523.28,deposit,04:31,Outside EU,mobile,0,0,0,1,0,1,1
T548,C4469,190802.54,payment,12:58,Munich,desktop,20,0,0,0,1,0,0
T549,C6248,110506.5,payment,10:04,Outside EU,ATM,48,1,0,1,1,0,0
T550,C7485,78397.14,deposit,18:38,Frankfurt,mobile,29,0,0,1,1,0,0
T551,C7791,7295.06,withdrawal,07:11,Berlin,desktop,45,1,1,0,1,0,1
T552,C7198,81970.95,deposit,23:43,Cologne,mobile,8,0,0,0,1,1,0
T553,C4714,63488.46,withdrawal,02:15,Cologne,mobile,48,1,1,1,0,1,0
T554,C7620,188613.77,payment,04:18,Berlin,desktop,38,0,1,1,1,1,0
T555,C3606,75557.94,payment,17:30,Frankfurt,desktop,60,0,0,0,1,0,0
T556,C1327,139102.51,transfer,23:59,Hamburg,desktop,11,0,1,1,1,1,0
T557,C9454,9580.53,payment,07:50,Outside EU,desktop,32,0,1,1,1,0,0
T558,C8465,124908.3,payment,19:16,Outside EU,ATM,100,0,0,1,0,0,0
T559,C4237,52092.89,payment,20:14,Outside EU,desktop,59,0,0,0,0,0,0
T560,C5964,96765.4,withdrawal,23:48,Frankfurt,ATM,43,1,1,1,1,1,0
T561,C7602,136659.94,withdrawal,11:46,Hamburg,desktop,6,0,0,1,1,0,0
T562,C8342,160120.77,transfer,20:51,Hamburg,desktop,64,1,0,1,0,0,0
T563,C4771,91768.81,deposit,08:44,Munich,ATM,64,1,1,1,1,0,0
T564,C6585,179380.39,transfer,09:13,Hamburg,ATM,60,0,0,0,0,0,0
T565,C3644,124659.3,withdrawal,23:12,Frankfurt,mobile,96,1,1,1,0,1,0
T566,C8730,11540.89,withdrawal,02:51,Frankfurt,mobile,69,1,1,0,0,1,1
T567,C3312,171207.3,withdrawal,21:00,Hamburg,ATM,60,1,1,1,0,0,0
T568,C4192,179902.44,deposit,08:32,Munich,mobile,18,0,1,1,0,0,0
T569,C7448,96020.48,withdrawal,14:52,Frankfurt,mobile,66,1,1,0,0,0,1
T570,C4007,52162.22,transfer,10:45,Hamburg,desktop,65,1,0,1,0,0,0
T571,C3934,34502.99,withdrawal,01:30,Munich,desktop,69,1,0,1,1,1,1
T572,C7655,3649.11,deposit,19:02,Hamburg,ATM,9,1,1,1,0,0,0
T573,C1215,113108.08,deposit,07:13,Outside EU,desktop,94,0,0,0,1,0,0
T574,C9637,46521.77,withdrawal,14:03,Hamburg,ATM,2,1,1,0,0,0,1
T575,C5003,165258.69,deposit,19:31,Hamburg,ATM,74,0,0,1,0,0,0
T576,C2125,102208.01,withdrawal,11:44,Cologne,mobile,62,0,0,1,0,0,0
T577,C9129,52817.86,deposit,00:29,Frankfurt,desktop,34,0,0,1,1,1,0
T578,C2252,36812.44,transfer,03:10,Outside EU,ATM,5,0,0,1,1,1,1
T579,C4837,189253.37,withdrawal,19:49,Cologne,mobile,4,1,1,1,0,0,1
T580,C9384,9161.79,deposit,19:43,Munich,desktop,23,0,1,1,0,0,0
T581,C6159,50363.45,deposit,17:07,Outside EU,desktop,46,0,1,0,0,0,0
T582,C6546,115791.7,payment,07:25,Cologne,ATM,8,0,0,1,1,0,0
T583,C3609,182314.4,deposit,21:07,Outside EU,ATM,15,1,0,0,0,0,1
T584,C8638,182898.93,payment,04:03,Cologne,ATM,14,1,1,1,1,1,0
T585,C7034,30992.85,transfer,23:54,Cologne,mobile,99,0,0,1,1,1,0
T586,C6615,199208.72,transfer,02:02,Berlin,desktop,13,1,0,1,0,1,0
T587,C4442,4322.69,withdrawal,00:46,Munich,desktop,19,1,0,0,0,1,1
T588,C5790,122009.41,payment,01:02,Outside EU,desktop,6,0,0,0,0,1,1
T589,C9222,22165.08,payment,17:01,Frankfurt,ATM,67,0,1,1,0,0,0
T590,C6880,90145.52,deposit,17:51,Frankfurt,desktop,92,1,1,0,1,0,1
T591,C3174,163774.72,deposit,02:55,Hamburg,ATM,60,1,0,1,1,1,0
T592,C8381,9475.98,payment,03:35,Munich,desktop,42,1,0,1,1,1,0
T593,C8825,179839.83,transfer,15:02,Berlin,desktop,75,1,1,0,1,0,1
T594,C4405,2227.73,withdrawal,14:21,Berlin,desktop,81,0,0,0,0,0,0
T595,C8692,179553.61,deposit,10:33,Outside EU,desktop,20,0,1,0,0,0,0
T596,C9075,18801.51,payment,12:04,Cologne,desktop,51,1,0,1,0,0,0
T597,C5817,121374.29,deposit,05:39,Hamburg,desktop,17,1,0,0,0,1,1
T598,C4705,83171.41,deposit,16:22,Cologne,desktop,41,0,1,0,1,0,0
T599,C9046,135633.03,deposit,23:45,Munich,desktop,76,1,1,1,0,1,0
T600,C5076,195203.46,withdrawal,14:29,Berlin,ATM,23,0,1,1,0,0,0
T601,C6813,135862.17,transfer,22:39,Munich,mobile,95,1,0,0,0,0,1
T602,C5072,45327.55,withdrawal,21:42,Frankfurt,mobile,37,0,1,1,0,0,0
T603,C5901,6108.78,payment,19:23,Cologne,mobile,4,0,1,1,1,0,0
T604,C3374,95687.12,withdrawal,01:50,Munich,desktop,97,0,1,0,0,1,0
T605,C7806,14246.73,payment,12:00,Berlin,ATM,84,0,1,1,1,0,0
T606,C6224,135639.64,transfer,19:14,Berlin,mobile,81,0,1,0,1,0,0
T607,C4420,121421.43,deposit,17:00,Berlin,ATM,77,0,1,0,0,0,0
T608,C9360,22395.75,payment,05:39,Outside EU,ATM,40,1,0,1,0,1,1
T609,C4075,31802.39,deposit,09:52,Berlin,desktop,25,0,1,1,0,0,0
T610,C2024,10986.15,withdrawal,09:14,Cologne,ATM,100,1,0,0,0,0,1
T611,C3958,180553.4,transfer,07:59,Hamburg,mobile,96,0,0,1,1,0,0
T612,C5036,54750.87,withdrawal,04:22,Frankfurt,ATM,8,0,0,0,1,1,0
T613,C3239,22776.49,deposit,13:40,Frankfurt,desktop,72,0,1,0,0,0,0
T614,C4077,3512.98,deposit,05:49,Berlin,mobile,41,1,1,0,0,1,1
T615,C5875,132328.06,withdrawal,17:01,Outside EU,desktop,21,0,0,1,1,0,0
T616,C6741,33002.97,withdrawal,02:21,Hamburg,mobile,54,0,1,1,0,1,0
T617,C4095,88782.21,withdrawal,17:55,Berlin,desktop,3,0,0,1,0,0,0
T618,C7959,61566.94,transfer,01:30,Frankfurt,desktop,70,0,0,1,1,1,0
T619,C7488,180128.36,withdrawal,23:09,Frankfurt,ATM,25,1,0,1,1,1,0
T620,C4782,12529.22,withdrawal,18:00,Munich,ATM,32,1,0,0,1,0,1
T621,C1678,28047.83,payment,19:17,Berlin,mobile,45,0,1,1,1,0,0
T622,C1203,99634.32,transfer,06:23,Cologne,mobile,77,0,1,0,0,0,0
T623,C1385,21495.3,transfer,13:27,Outside EU,desktop,97,1,1,0,1,0,1
T624,C2998,101458.91,withdrawal,05:24,Munich,desktop,96,1,0,0,0,1,1
T625,C5476,186755.5,transfer,16:41,Munich,ATM,93,1,0,1,0,0,0
T626,C3246,74365.8,payment,01:46,Frankfurt,ATM,48,1,0,1,0,1,0
T627,C9542,23655.14,withdrawal,15:11,Outside EU,ATM,38,0,1,1,0,0,0
T628,C8332,132459.18,payment,07:58,Hamburg,mobile,34,0,0,1,0,0,0
T629,C6355,197768.02,payment,14:10,Frankfurt,mobile,77,0,0,1,0,0,0
T630,C4127,180669.25,withdrawal,18:46,Hamburg,mobile,85,0,0,1,0,0,0
T631,C9315,50187.6,transfer,23:44,Cologne,ATM,56,0,1,0,0,1,0
T632,C2601,19409.1,payment,18:35,Frankfurt,mobile,35,0,0,1,1,0,0
T633,C2012,120855.08,deposit,00:17,Frankfurt,ATM,40,0,1,1,0,1,0
