transaction_amount,transaction_type,hour,country,device,previous_transactions,new_beneficiary,new_device,foreign_country,weekend,is_fraud
84557.52,Wire,11,Romania,Mobile,42,0,1,0,0,0
2228.75,Transfer,2,Spain,Tablet,98,1,0,0,1,0
12645.39,Transfer,10,Belgium,Mobile,42,0,1,1,0,0
59529.15,Transfer,7,Poland,Desktop,20,0,0,0,0,0
46311.3,Wire,9,Italy,Tablet,78,0,1,0,0,0
142061.1,SEPA,23,Spain,Tablet,53,0,1,1,1,1
63888.73,Wire,1,France,Mobile,62,0,0,1,0,1
94454.23,SEPA,2,Poland,Desktop,79,1,1,0,0,1
98010.86,Wire,22,Belgium,Mobile,71,0,0,0,1,0
72864.41,Wire,4,France,Mobile,72,0,0,1,0,1
64228.39,SEPA,8,Poland,Tablet,2,0,1,1,1,1
49111.6,Card,4,Austria,Desktop,12,0,0,0,0,0
54410.54,Transfer,10,Italy,Mobile,53,0,1,1,0,1
129830.48,Card,2,Belgium,Mobile,2,0,0,1,0,1
62733.68,Transfer,4,Germany,Desktop,29,1,1,1,1,1
82735.37,Card,3,Netherlands,Tablet,61,0,0,1,0,1
145872.86,Card,22,Poland,Mobile,34,0,1,0,0,0
31724.77,Card,22,Austria,Mobile,26,1,1,1,1,1
6881.17,Card,23,Italy,Mobile,16,1,0,0,1,0
149128.31,Wire,3,France,Desktop,96,1,1,1,1,1
130652.08,Transfer,17,Spain,Tablet,19,0,1,1,0,1
78959.48,Transfer,2,Spain,Desktop,7,0,0,1,1,1
27700.21,Transfer,4,Spain,Mobile,113,1,1,1,1,1
78220.91,Transfer,3,Netherlands,Desktop,67,0,0,1,0,1
3648.19,Card,22,Belgium,Desktop,43,0,0,0,0,0
6373.86,Wire,4,Austria,Mobile,83,1,1,1,0,1
91445.72,Wire,8,Austria,Tablet,81,1,1,0,0,1
42580.28,Wire,3,Belgium,Desktop,70,1,1,0,1,1
6347.24,Card,20,Germany,Mobile,61,0,0,1,1,0
21251.74,Transfer,19,Romania,Desktop,109,1,1,0,0,0
51458.39,SEPA,14,Germany,Mobile,67,0,0,0,0,0
21189.81,Wire,19,Spain,Tablet,45,1,0,1,0,0
42885.63,SEPA,5,Netherlands,Mobile,19,0,0,0,0,0
144848.63,Wire,19,Spain,Mobile,35,0,1,1,1,1
42248.62,Transfer,19,Netherlands,Tablet,57,1,1,0,1,1
101214.5,Card,15,Italy,Tablet,107,1,0,0,0,0
10651.95,SEPA,19,Poland,Tablet,63,0,1,0,1,0
143523.72,SEPA,21,Spain,Desktop,108,0,1,0,0,0
51455.79,Wire,15,Belgium,Desktop,81,1,1,1,1,1
130944.21,Wire,19,Romania,Desktop,73,0,0,0,0,0
54356.63,Transfer,6,France,Desktop,59,1,0,0,0,0
28449.97,Card,1,France,Desktop,30,0,0,1,0,0
107996.5,Transfer,0,France,Desktop,112,1,1,1,0,1
5456.84,Transfer,1,Belgium,Mobile,52,1,1,1,0,1
85456.07,Wire,18,Italy,Tablet,20,0,1,1,1,1
83912.15,SEPA,8,Germany,Mobile,103,0,1,0,0,0
71341.32,Wire,13,Spain,Tablet,87,0,1,0,1,0
67883.29,SEPA,4,France,Desktop,69,0,1,1,0,1
21242.01,Transfer,23,Italy,Mobile,59,0,0,0,1,0
118822.25,Card,23,Germany,Mobile,81,1,1,0,1,1
56546.22,Wire,6,Italy,Mobile,42,0,0,1,1,0
86969.95,Card,17,Romania,Desktop,35,0,1,1,0,1
133059.31,Wire,11,Germany,Tablet,49,1,1,1,0,1
124065.03,Transfer,5,Belgium,Mobile,97,0,1,1,1,1
97628.91,Card,13,Germany,Desktop,36,1,0,0,0,0
82141.81,Card,2,Poland,Mobile,17,1,0,0,1,1
101915.38,Wire,6,Austria,Tablet,37,1,0,1,0,1
8469.67,Transfer,15,Belgium,Desktop,108,0,1,0,1,0
54090.26,Wire,16,Germany,Mobile,1,1,0,0,1,0
48765.84,SEPA,18,France,Tablet,22,0,0,0,0,0
4658.17,Wire,1,Poland,Mobile,27,0,0,0,0,0
53087.67,SEPA,6,Italy,Mobile,107,0,1,1,0,1
125573.63,Transfer,6,France,Tablet,53,0,1,1,0,1
62429.0,Transfer,17,Italy,Desktop,78,0,1,1,1,1
122676.53,SEPA,12,Spain,Mobile,53,1,0,0,0,0
97751.62,Transfer,17,Italy,Tablet,35,1,1,0,0,1
103625.15,SEPA,13,Austria,Mobile,89,1,1,1,1,1
7809.85,Card,14,Romania,Mobile,48,1,1,0,0,0
9297.52,Wire,0,Poland,Desktop,109,1,1,0,1,1
115006.11,Card,23,Austria,Desktop,86,1,0,0,0,0
29818.68,SEPA,11,Spain,Mobile,67,0,0,1,0,0
136192.52,Transfer,22,Poland,Tablet,49,1,0,0,1,0
75724.85,Transfer,8,Spain,Desktop,25,0,1,0,1,0
18757.22,SEPA,13,Poland,Mobile,48,0,1,1,1,0
11269.9,Card,4,Italy,Mobile,95,1,1,0,0,1
56802.15,SEPA,1,Germany,Tablet,48,0,0,1,1,1
76804.13,Card,19,Austria,Tablet,30,1,1,0,0,1
76821.36,SEPA,13,Austria,Mobile,109,0,0,0,0,0
129981.19,Card,6,Austria,Desktop,76,0,0,1,0,0
10226.38,Card,0,Italy,Tablet,39,0,1,1,1,1
10937.86,Transfer,22,Spain,Mobile,58,0,0,0,0,0
77148.51,SEPA,1,Germany,Mobile,76,0,0,1,1,1
43619.29,SEPA,1,Romania,Tablet,120,0,1,1,1,1
1011.27,Card,20,France,Tablet,6,0,1,1,0,0
16665.04,Card,2,Romania,Tablet,65,0,1,1,0,1
97972.08,SEPA,6,Belgium,Mobile,22,0,0,0,0,0
134826.77,Transfer,13,Netherlands,Mobile,20,1,0,0,1,0
67287.36,Wire,1,Spain,Mobile,115,1,1,1,0,1
48539.66,SEPA,0,France,Tablet,119,1,1,0,0,1
93397.85,Transfer,22,Netherlands,Mobile,12,0,1,1,1,1
65050.64,Wire,7,France,Tablet,49,1,1,1,0,1
98632.57,Wire,1,France,Tablet,42,0,0,0,1,0
139190.75,Wire,4,Italy,Tablet,1,0,0,0,0,0
143790.47,SEPA,22,Austria,Mobile,30,1,0,1,0,1
17219.4,Transfer,17,France,Tablet,44,1,0,1,0,0
16934.18,Transfer,20,France,Tablet,102,1,1,1,1,1
28963.05,Card,17,Italy,Mobile,62,1,1,0,0,0
132724.85,Wire,7,Italy,Desktop,0,0,0,0,1,0
47800.27,Wire,3,Germany,Desktop,78,1,1,1,0,1
18854.86,Card,18,Romania,Desktop,1,0,0,1,0,0
10833.27,Transfer,13,Romania,Tablet,29,1,0,1,1,0
135417.59,SEPA,13,Italy,Tablet,97,0,1,1,1,1
142658.48,Transfer,23,Netherlands,Mobile,7,0,0,0,1,0
122621.88,Transfer,6,France,Tablet,30,1,1,1,0,1
1109.46,Transfer,19,Italy,Tablet,38,0,0,0,1,0
147638.55,SEPA,9,Belgium,Mobile,81,1,0,0,1,0
127906.38,SEPA,3,Austria,Desktop,86,1,0,1,1,1
141004.77,Transfer,18,Spain,Desktop,54,1,0,0,0,0
92988.83,SEPA,8,Austria,Desktop,13,0,0,0,0,0
104084.5,Wire,6,Romania,Desktop,100,1,0,0,0,0
146384.14,Wire,22,France,Mobile,120,1,1,0,0,1
14746.0,Transfer,3,Netherlands,Tablet,73,1,0,1,1,1
61497.24,Transfer,9,Germany,Desktop,81,1,1,0,1,1
138076.01,Wire,15,Netherlands,Desktop,93,0,0,1,0,0
9474.99,Card,22,Belgium,Mobile,33,1,0,0,0,0
143433.4,Transfer,7,Poland,Tablet,108,0,1,1,0,1
16348.86,Transfer,4,Austria,Tablet,16,1,0,1,0,1
14819.58,Wire,11,Italy,Desktop,59,0,0,0,1,0
113434.51,Card,12,Germany,Tablet,88,0,0,1,0,0
67941.71,SEPA,15,Spain,Mobile,14,0,1,0,0,0
22097.21,SEPA,7,France,Desktop,52,0,0,0,0,0
37559.59,SEPA,7,Germany,Tablet,85,1,0,1,0,1
134427.9,Card,13,Austria,Tablet,61,1,1,1,0,1
97985.07,Transfer,6,France,Tablet,114,0,0,0,1,0
64025.05,Card,8,Romania,Mobile,74,1,1,1,1,1
58120.92,Transfer,4,Austria,Mobile,5,1,0,1,0,1
7001.04,Wire,10,France,Mobile,77,1,0,1,1,0
33799.44,Wire,4,Netherlands,Tablet,34,0,0,1,1,1
80182.03,SEPA,0,Poland,Mobile,34,1,0,1,1,1
111215.62,Transfer,15,Belgium,Desktop,44,1,1,0,1,1
148823.61,SEPA,10,Austria,Desktop,53,1,1,1,0,1
4761.52,Wire,22,Romania,Mobile,26,0,0,1,0,0
95662.12,SEPA,6,Poland,Mobile,58,0,0,0,1,0
102499.74,Transfer,13,France,Mobile,77,0,0,0,0,0
115929.56,SEPA,1,Romania,Mobile,72,1,0,1,0,1
76196.42,Card,0,France,Mobile,15,1,1,1,1,1
29919.1,Transfer,4,Italy,Tablet,28,1,0,0,0,0
140376.95,SEPA,1,Italy,Mobile,62,0,0,0,1,0
124054.52,SEPA,18,Belgium,Mobile,29,0,0,1,0,0
78122.74,Wire,0,Italy,Desktop,53,0,0,0,1,0
64079.78,Wire,19,Italy,Tablet,56,1,1,1,0,1
113297.5,Card,4,Belgium,Desktop,75,0,0,0,1,0
19764.41,Card,18,Romania,Tablet,6,0,0,1,1,0
120550.21,Wire,6,France,Mobile,98,0,0,0,1,0
96892.69,SEPA,10,Netherlands,Tablet,5,0,1,1,1,1
119441.8,SEPA,16,Netherlands,Desktop,41,0,1,0,0,0
53949.79,Wire,10,France,Desktop,17,0,1,0,0,0
27049.79,SEPA,19,France,Desktop,31,1,1,1,0,1
82954.95,Transfer,16,France,Tablet,53,0,1,1,1,1
103340.15,SEPA,6,France,Mobile,70,1,1,0,1,1
80122.82,SEPA,6,Belgium,Mobile,102,1,0,0,0,0
74809.4,SEPA,14,France,Tablet,104,1,1,0,0,1
127357.94,Card,13,Germany,Tablet,11,1,1,1,0,1
41194.16,Wire,20,Spain,Mobile,120,1,1,1,1,1
43080.55,SEPA,22,Italy,Desktop,80,0,1,1,1,1
117124.23,SEPA,16,Austria,Desktop,60,0,1,1,1,1
149978.55,Transfer,8,Spain,Tablet,12,1,1,0,1,1
122332.89,Wire,6,Austria,Tablet,32,1,0,1,0,1
123275.82,Transfer,18,Netherlands,Desktop,95,0,0,0,0,0
65325.73,SEPA,18,Belgium,Mobile,109,0,0,1,0,0
131023.71,Transfer,14,Spain,Tablet,15,1,1,1,0,1
30279.47,Wire,12,Netherlands,Desktop,99,1,1,1,1,1
7226.82,Transfer,4,Italy,Mobile,49,0,1,0,0,0
140939.96,Card,20,Belgium,Tablet,97,0,0,1,0,0
26817.66,SEPA,18,Italy,Tablet,81,1,1,1,0,1
135038.89,SEPA,20,Netherlands,Desktop,84,1,1,1,0,1
52410.45,Transfer,4,Romania,Tablet,106,1,0,1,1,1
87817.76,Card,1,Spain,Tablet,113,1,0,1,1,1
10223.86,Card,16,Germany,Mobile,80,0,1,1,1,0
137244.69,Transfer,3,Spain,Tablet,53,0,1,0,0,1
136747.91,Transfer,18,Poland,Tablet,105,1,0,1,0,1
23684.49,SEPA,22,Italy,Tablet,88,1,1,0,1,0
105513.0,Card,21,Spain,Tablet,113,0,1,0,1,0
41498.82,SEPA,7,France,Tablet,94,0,1,0,1,0
126287.87,Wire,15,France,Desktop,33,1,0,0,0,0
41351.17,Transfer,22,Belgium,Tablet,74,1,0,0,1,0
65588.07,Transfer,5,Netherlands,Desktop,41,1,1,1,1,1
31644.75,Transfer,13,Austria,Tablet,91,1,1,0,0,1
59639.19,Card,20,Italy,Tablet,103,1,1,0,0,1
66332.06,Card,21,Belgium,Tablet,15,0,1,0,0,0
114233.05,Transfer,8,Belgium,Mobile,103,1,0,1,0,1
97996.14,Transfer,22,Belgium,Tablet,72,0,0,1,0,0
78723.08,Transfer,9,Belgium,Mobile,52,1,1,1,1,1
77740.95,Transfer,20,Austria,Mobile,34,0,1,1,1,1
132026.35,Card,21,Austria,Mobile,5,1,1,1,1,1
36424.55,Transfer,19,Spain,Desktop,96,0,0,0,0,0
119070.42,Card,20,Netherlands,Desktop,78,0,0,0,0,0
2965.76,SEPA,8,Poland,Mobile,114,0,1,0,1,0
23589.67,Card,4,Spain,Tablet,44,1,0,1,1,1
125418.32,Wire,11,Belgium,Mobile,11,1,0,0,0,0
101847.38,Wire,17,Romania,Tablet,114,1,1,1,1,1
15767.62,Wire,7,Netherlands,Tablet,68,0,1,1,1,0
32797.11,Wire,21,Austria,Tablet,6,1,1,0,0,1
81075.23,Wire,4,Poland,Tablet,58,0,0,0,0,0
132258.23,Card,15,Germany,Desktop,66,0,1,0,0,0
13108.62,SEPA,0,Austria,Mobile,85,1,0,0,1,0
115605.49,Wire,18,Netherlands,Mobile,107,0,1,0,1,0
111571.78,Wire,23,France,Desktop,112,1,1,0,0,1
21392.55,Card,5,Spain,Desktop,48,0,1,1,0,1
74278.01,Wire,8,Italy,Mobile,96,0,1,1,1,1
142175.58,Transfer,13,Romania,Desktop,40,0,0,1,0,0
92267.86,Card,13,Austria,Tablet,83,1,0,1,1,1
126543.18,Card,8,Germany,Tablet,85,1,0,0,0,0
1058.92,SEPA,10,Romania,Mobile,111,0,1,0,1,0
113822.6,Transfer,8,Italy,Mobile,97,0,0,1,1,0
145975.16,Transfer,6,Romania,Mobile,50,0,1,1,1,1
129730.05,Wire,11,France,Mobile,33,0,1,0,1,0
35292.9,Wire,5,Belgium,Desktop,25,1,1,0,1,1
104738.85,Wire,16,Netherlands,Mobile,19,0,1,1,0,1
105883.77,Card,9,Belgium,Tablet,61,1,0,1,0,1
19268.47,SEPA,3,Poland,Desktop,60,0,0,0,0,0
42624.9,Transfer,4,Poland,Desktop,15,0,1,0,1,1
5025.73,Transfer,5,Netherlands,Desktop,69,1,0,1,0,1
93646.36,Wire,5,Austria,Tablet,10,1,0,0,0,1
118643.43,Transfer,9,Spain,Tablet,94,1,1,0,1,1
126077.65,Transfer,17,Belgium,Tablet,86,0,0,1,0,0
46652.2,Wire,22,Spain,Desktop,87,0,1,1,0,1
24741.37,Card,22,Romania,Desktop,65,1,1,1,0,1
129815.66,Transfer,14,France,Mobile,0,1,1,0,1,1
70025.19,Wire,9,Romania,Tablet,28,0,1,1,1,1
109931.58,SEPA,0,Romania,Desktop,24,1,1,1,1,1
105677.03,Card,13,Poland,Mobile,100,0,0,0,1,0
16609.54,SEPA,6,Netherlands,Desktop,120,0,0,0,0,0
27626.39,Transfer,8,Romania,Tablet,22,1,1,0,1,0
10401.43,SEPA,17,Italy,Mobile,77,0,0,1,0,0
56716.11,SEPA,10,Spain,Desktop,93,0,1,1,0,1
129425.86,Transfer,12,Netherlands,Tablet,8,0,1,1,0,1
69575.84,Wire,0,Austria,Mobile,75,0,0,0,1,0
93122.9,Transfer,5,Poland,Mobile,42,1,0,0,1,1
67762.84,SEPA,2,Spain,Desktop,26,1,1,1,0,1
58293.33,Transfer,2,Netherlands,Mobile,99,0,0,0,0,0
134750.08,Wire,9,Romania,Mobile,79,1,0,0,0,0
62364.87,Card,13,France,Desktop,83,0,0,0,1,0
50428.12,Transfer,0,Italy,Desktop,17,1,0,0,0,1
106018.51,SEPA,8,Italy,Desktop,95,1,0,0,0,0
146229.91,SEPA,20,Germany,Tablet,90,0,0,1,0,0
47274.5,Card,3,Austria,Mobile,49,0,0,0,0,0
137727.72,Card,15,Austria,Desktop,46,0,1,1,0,1
69773.12,Card,1,Spain,Tablet,63,0,0,1,1,1
44451.26,Transfer,3,Spain,Desktop,111,1,0,0,1,1
73491.02,Wire,6,Spain,Tablet,86,1,1,0,1,1
85818.71,SEPA,7,Poland,Tablet,71,0,0,1,0,0
82160.7,Wire,6,Spain,Desktop,54,0,1,1,0,1
128994.53,SEPA,21,Poland,Tablet,23,1,1,0,0,1
92296.83,SEPA,21,Netherlands,Desktop,56,1,0,1,0,1
115919.81,SEPA,7,Italy,Desktop,49,0,0,1,1,0
64768.9,Transfer,16,Italy,Mobile,65,0,1,0,1,0
4027.29,Wire,15,Austria,Mobile,55,0,1,0,1,0
35357.0,Wire,8,Italy,Desktop,2,1,1,1,1,1
132164.09,Wire,5,Belgium,Tablet,66,0,1,0,1,1
49956.98,Card,5,Poland,Desktop,17,1,1,0,1,1
20371.57,SEPA,18,Austria,Tablet,65,1,0,0,0,0
2503.02,SEPA,14,Belgium,Tablet,4,0,0,1,0,0
12583.31,Wire,20,Netherlands,Desktop,63,1,1,0,1,0
149275.63,Wire,21,Spain,Mobile,48,1,0,0,0,0
120986.12,Card,1,Romania,Tablet,40,1,1,1,0,1
90960.34,SEPA,9,Germany,Mobile,69,1,1,0,1,1
4164.13,Wire,16,Italy,Mobile,95,1,1,0,1,0
143218.29,Wire,18,Germany,Tablet,59,1,0,0,1,0
49543.58,Wire,18,France,Tablet,86,0,1,1,1,1
45956.46,Card,18,France,Mobile,12,0,0,0,1,0
147985.43,Transfer,20,Romania,Mobile,89,0,1,1,0,1
100114.85,Wire,23,Austria,Mobile,60,0,0,1,1,0
132853.34,Wire,8,Austria,Mobile,82,1,1,1,0,1
105414.29,Transfer,22,France,Mobile,97,0,0,0,0,0
27089.35,Wire,6,Spain,Tablet,53,0,0,0,1,0
31426.37,Card,20,Germany,Desktop,24,0,0,0,0,0
14018.69,Card,8,Romania,Desktop,83,1,1,0,0,0
101269.57,SEPA,3,Germany,Tablet,109,1,0,0,1,1
12115.34,SEPA,7,Italy,Mobile,62,0,1,1,1,0
145258.32,Wire,10,France,Desktop,27,0,1,1,0,1
22200.15,Wire,21,Germany,Desktop,40,1,0,1,1,0
9462.74,SEPA,11,Spain,Mobile,91,1,1,1,0,1
14747.38,Transfer,22,Austria,Tablet,82,0,0,0,1,0
144704.6,Wire,9,Belgium,Tablet,102,0,1,1,1,1
1385.93,Transfer,15,Spain,Mobile,60,1,0,1,1,0
29404.15,Transfer,22,Austria,Desktop,84,0,1,1,1,0
21288.32,Card,14,Belgium,Tablet,22,0,1,0,1,0
110160.26,Card,5,Spain,Desktop,35,1,0,0,0,1
112411.99,Transfer,7,Spain,Desktop,60,0,1,0,1,0
109487.4,SEPA,8,Romania,Mobile,104,1,0,0,0,0
46903.88,Wire,7,Netherlands,Tablet,9,1,0,0,1,0
82760.73,SEPA,10,France,Mobile,66,1,1,1,1,1
93875.44,Transfer,14,Romania,Tablet,49,1,0,0,0,0
77056.02,Card,4,Belgium,Mobile,82,0,0,1,1,1
105015.31,Transfer,10,Netherlands,Desktop,11,0,1,1,0,1
131668.81,Wire,16,Italy,Mobile,92,0,1,1,1,1
111111.5,Wire,6,Germany,Desktop,23,1,1,0,1,1
92733.07,Transfer,22,Netherlands,Tablet,40,1,1,0,1,1
425.93,Wire,15,Austria,Tablet,116,1,0,0,0,0
70375.82,Card,12,Austria,Mobile,120,0,1,0,1,0
93283.1,Transfer,9,Germany,Mobile,103,1,1,1,1,1
11042.73,Wire,22,Italy,Mobile,109,0,0,1,0,0
82712.46,Transfer,2,Germany,Tablet,60,0,0,1,1,1
100176.21,Wire,2,Poland,Tablet,55,0,1,0,0,1
24043.79,Wire,15,Romania,Tablet,107,1,0,0,0,0
27860.41,Card,18,Romania,Tablet,63,0,0,0,0,0
87038.13,Transfer,11,Netherlands,Mobile,74,1,0,0,1,0
2460.47,Card,11,Germany,Tablet,120,0,0,1,0,0
131185.68,Card,20,Belgium,Tablet,119,1,1,0,1,1
111773.87,Transfer,17,Netherlands,Desktop,36,0,0,0,0,0
3725.7,SEPA,16,Spain,Mobile,26,0,1,0,0,0
69123.94,Card,8,Belgium,Desktop,34,0,0,0,1,0
96525.27,Wire,15,Belgium,Mobile,93,1,0,0,0,0
94907.31,SEPA,16,Spain,Desktop,48,0,1,0,1,0
22175.93,Transfer,17,Austria,Tablet,87,1,0,1,0,0
65678.44,Transfer,8,Germany,Mobile,1,1,1,0,1,1
146135.17,SEPA,2,Belgium,Desktop,2,0,1,1,0,1
67865.68,SEPA,11,Italy,Mobile,58,1,0,1,1,1
117525.12,Transfer,7,Italy,Desktop,118,0,1,0,0,0
65658.15,Wire,14,Spain,Tablet,66,0,1,1,1,1
70572.32,SEPA,1,Romania,Mobile,18,1,0,1,0,1
122748.9,Wire,21,Germany,Mobile,39,1,0,1,1,1
82814.58,Transfer,5,Romania,Tablet,39,0,0,0,1,0
147174.56,Transfer,10,France,Desktop,44,1,0,1,1,1
126815.33,Card,12,Germany,Desktop,110,1,0,1,1,1
66710.73,Wire,23,Germany,Desktop,31,0,1,0,1,0
40762.3,Card,2,Romania,Desktop,30,1,0,0,1,1
112126.73,Card,4,Spain,Tablet,10,1,1,1,0,1
103647.32,Card,22,Romania,Desktop,80,1,1,0,0,1
143930.62,Wire,20,Belgium,Tablet,66,0,0,1,0,0
146813.04,SEPA,9,Italy,Mobile,47,0,1,1,1,1
126443.5,SEPA,9,Romania,Tablet,35,1,0,0,1,0
86069.41,Transfer,23,Poland,Mobile,82,0,1,0,0,0
51402.95,SEPA,21,Belgium,Tablet,4,0,1,1,0,1
24107.78,SEPA,18,Netherlands,Mobile,118,0,1,1,1,0
45487.64,SEPA,9,France,Desktop,50,0,1,0,1,0
13092.22,Transfer,18,Austria,Tablet,51,0,0,0,0,0
34747.04,Card,2,Belgium,Mobile,20,0,0,1,1,1
92455.19,Transfer,9,Austria,Mobile,92,0,0,0,0,0
84848.63,SEPA,21,France,Desktop,48,0,0,0,0,0
112905.54,Wire,12,France,Desktop,90,0,1,0,0,0
112750.18,SEPA,4,Germany,Desktop,19,0,1,0,1,1
120825.53,Card,0,Belgium,Desktop,83,1,1,1,1,1
46040.59,Transfer,10,Spain,Mobile,17,1,1,0,1,1
1008.58,Wire,10,Italy,Mobile,59,0,1,0,1,0
107155.7,Transfer,23,Germany,Tablet,103,1,0,0,1,0
105433.91,Card,8,Austria,Tablet,92,1,0,0,1,0
120655.38,Wire,14,Germany,Tablet,102,1,1,0,1,1
117695.84,Card,3,Spain,Mobile,91,0,1,1,1,1
132200.15,Transfer,9,Italy,Tablet,61,0,0,0,0,0
59209.33,Card,1,Romania,Mobile,97,0,0,1,1,1
95293.67,Card,16,Germany,Mobile,22,1,0,1,1,1
104194.66,Card,4,France,Tablet,103,0,1,0,1,1
24435.3,SEPA,9,Germany,Mobile,100,1,1,0,1,0
127731.23,Wire,1,Romania,Desktop,116,0,1,1,1,1
113916.57,Card,3,Austria,Desktop,66,1,0,0,0,1
10296.36,Wire,7,Germany,Desktop,65,1,1,1,0,1
36878.23,SEPA,18,Austria,Tablet,94,0,0,0,1,0
45314.72,Card,19,Poland,Mobile,69,0,0,1,1,0
77936.43,Wire,8,Italy,Mobile,118,0,0,1,0,0
21266.7,Card,16,Germany,Tablet,112,0,0,1,0,0
29768.56,SEPA,20,Italy,Mobile,42,0,1,0,1,0
56252.86,Card,14,Spain,Tablet,55,1,0,1,1,1
99668.51,Transfer,11,Poland,Tablet,61,1,1,0,0,1
9794.77,Card,17,France,Mobile,71,0,1,1,0,0
66221.75,Wire,10,Romania,Desktop,106,1,1,0,1,1
129809.28,Card,18,Poland,Tablet,25,1,0,1,0,1
121324.83,Transfer,16,Germany,Tablet,116,1,1,1,0,1
15315.56,Wire,3,France,Mobile,67,0,1,0,1,0
67318.77,Wire,0,Belgium,Desktop,54,0,0,0,0,0
134435.46,Transfer,8,Belgium,Desktop,10,1,1,0,0,1
40355.52,Transfer,4,Spain,Desktop,93,0,1,1,1,1
126290.29,Wire,16,Poland,Mobile,43,0,0,0,0,0
75764.16,SEPA,23,Netherlands,Desktop,64,0,0,1,0,0
73713.36,Transfer,1,Belgium,Desktop,53,1,0,0,0,1
86722.11,Card,5,Spain,Desktop,106,0,1,0,0,1
74629.49,Card,23,Spain,Mobile,36,1,0,1,1,1
46873.85,Card,7,Poland,Desktop,3,0,1,1,0,1
135922.86,Transfer,9,Italy,Tablet,59,0,0,1,1,0
58476.46,SEPA,16,France,Desktop,32,1,1,1,1,1
58402.95,Transfer,22,Austria,Mobile,38,1,1,1,1,1
41087.57,Transfer,5,Poland,Desktop,42,0,1,1,0,1
111028.87,Card,23,Austria,Tablet,94,0,0,0,0,0
14422.48,Card,21,Italy,Mobile,57,1,0,0,1,0
120738.86,Wire,3,Poland,Tablet,52,0,0,1,0,1
28574.28,Wire,20,Poland,Desktop,24,1,1,1,1,1
77593.82,Transfer,15,Spain,Mobile,3,1,1,0,1,1
104754.09,Wire,20,Belgium,Tablet,62,0,0,1,1,0
76492.36,Wire,18,Romania,Mobile,5,0,1,0,1,0
69560.0,Transfer,5,France,Desktop,11,0,0,0,0,0
130375.04,Card,11,Romania,Tablet,28,0,0,1,0,0
34253.3,Wire,5,Belgium,Tablet,68,0,1,1,0,1
88100.97,Card,19,Netherlands,Desktop,53,1,1,1,1,1
56517.35,Wire,17,Spain,Desktop,116,0,0,1,0,0
77379.57,Wire,14,Austria,Mobile,3,1,0,1,0,1
33091.44,Transfer,23,Austria,Tablet,83,1,1,1,0,1
22492.48,SEPA,0,Romania,Desktop,9,1,0,1,0,1
50656.7,Card,15,Poland,Tablet,93,0,1,0,0,0
107432.05,Wire,15,Poland,Mobile,6,0,1,0,0,0
9747.28,Wire,7,Austria,Mobile,50,0,0,0,1,0
131134.62,Transfer,0,Poland,Tablet,8,1,1,1,1,1
23291.37,SEPA,1,Romania,Desktop,24,0,1,1,1,1
58945.06,Wire,1,Poland,Desktop,108,0,0,1,1,1
56636.66,Transfer,14,Poland,Tablet,45,1,0,1,0,1
72193.6,SEPA,21,Belgium,Desktop,29,0,1,1,0,1
20793.32,Card,21,Spain,Mobile,26,1,0,0,0,0
128003.5,Card,1,Romania,Mobile,96,0,1,1,0,1
21489.82,Card,18,Netherlands,Mobile,27,1,0,0,1,0
13546.65,Card,13,Spain,Tablet,46,0,0,0,1,0
16164.94,SEPA,18,France,Desktop,91,1,0,0,0,0
51728.74,SEPA,22,Belgium,Tablet,51,1,1,0,0,1
113009.88,SEPA,11,France,Mobile,92,1,1,0,0,1
23136.51,Wire,8,Poland,Mobile,3,1,1,0,1,0
136183.73,Wire,7,France,Mobile,16,1,0,1,1,1
39015.85,SEPA,4,Netherlands,Mobile,57,0,1,0,0,1
97083.02,Card,23,Belgium,Mobile,116,1,0,1,0,1
113048.33,Wire,12,Germany,Desktop,86,1,1,0,0,1
1091.77,Transfer,8,Spain,Mobile,23,1,1,0,1,0
66943.78,Card,12,Belgium,Tablet,98,1,0,1,1,1
132944.19,SEPA,23,France,Desktop,115,1,1,1,0,1
127976.81,SEPA,6,France,Tablet,30,0,0,1,1,0
83232.87,Card,14,Spain,Desktop,29,1,0,0,0,0
58721.0,Card,17,Spain,Mobile,1,1,0,1,0,1
132702.42,Transfer,15,Italy,Desktop,94,1,0,0,0,0
72061.16,Transfer,14,Germany,Desktop,74,1,0,0,1,0
147534.21,Wire,5,Italy,Mobile,2,1,1,1,1,1
65855.2,Wire,23,Austria,Desktop,33,1,1,0,1,1
72156.53,Transfer,15,Spain,Tablet,59,0,1,0,0,0
73616.86,Wire,16,Italy,Desktop,11,1,0,0,0,0
107324.81,SEPA,21,Romania,Tablet,93,0,1,1,1,1
35977.03,Transfer,18,Italy,Mobile,65,1,1,1,1,1
89553.81,Wire,14,Poland,Desktop,16,1,1,1,0,1
135268.11,Transfer,0,Belgium,Mobile,105,0,1,0,0,1
29315.56,Transfer,22,Poland,Desktop,70,1,1,0,1,0
66156.85,SEPA,18,France,Mobile,40,1,0,1,0,1
138052.68,SEPA,13,Romania,Mobile,97,1,1,0,0,1
119654.06,SEPA,5,Germany,Tablet,118,1,0,1,1,1
117765.11,SEPA,22,Italy,Tablet,21,0,1,0,0,0
24325.6,Card,8,France,Tablet,39,0,1,1,1,0
81814.51,Wire,20,Netherlands,Mobile,63,0,0,0,1,0
